Child Level,Event Name,CPU Start (ns),GPU Start (ns),GPU Duration (ns),Process Name,Thread ID,CPU Core,GPU Engine,
0,"DrawIndexed",35435680800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435684300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435687400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435690700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435691700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435692700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435694300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435695300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435696800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435698800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435701400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435704200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435706800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435709600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435713000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435715200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435725000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435727500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435730100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435732500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435735000,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435737600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435740100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435742600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435745100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435747700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435750200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435752700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435755100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435757600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435760100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435762800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435765300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35435767800,0,0,silkroad.exe,17228,2,N/A,
0,"Present",35440423200,0,0,silkroad.exe,17228,2,N/A,
0,"ClearRenderTargetView",35440425500,0,0,silkroad.exe,17228,2,N/A,
0,"ClearDepthStencilView",35440425700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441655600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441656900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441657800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441658800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441660800,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441661600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441664100,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441664900,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441665700,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441668500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441669400,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441670300,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441671200,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441672600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441676500,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441679600,0,0,silkroad.exe,17228,2,N/A,
0,"DrawIndexed",35441682900,0,0,silkroad.exe,17228,2,N/A,
