VTX, IDX, SV_POSITION.x, SV_POSITION.y, SV_POSITION.z, SV_POSITION.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD.x, TEXCOORD.y
234, 338, -0.86434,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.86328,  0.1875
235, 339, -0.85984,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.87305,  0.1875
236, 340, -0.85984,  0.7834,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.87305,  0.32813
237, 338, -0.86434,  0.79778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.86328,  0.1875
238, 340, -0.85984,  0.7834,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.87305,  0.32813
239, 341, -0.86434,  0.7834,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.86328,  0.32813
240, 342, -0.94687,  0.77639,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
241, 343, -0.93051,  0.77639,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
242, 344, -0.93051,  0.74729,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
243, 342, -0.94687,  0.77639,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
244, 344, -0.93051,  0.74729,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
245, 345, -0.94687,  0.74729,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
246, 346, -0.92723,  0.76764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.52734,  0.34375
247, 347, -0.92184,  0.76764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.53906,  0.34375
248, 348, -0.92184,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.53906,  0.46875
249, 346, -0.92723,  0.76764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.52734,  0.34375
250, 348, -0.92184,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.53906,  0.46875
251, 349, -0.92723,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.52734,  0.46875
252, 350, -0.92004,  0.76924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
253, 351, -0.91824,  0.76924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
254, 352, -0.91824,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
255, 350, -0.92004,  0.76924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
256, 352, -0.91824,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
257, 353, -0.92004,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
258, 354, -0.91375,  0.76764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
259, 355, -0.91016,  0.76764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.32813
260, 356, -0.91016,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
261, 354, -0.91375,  0.76764,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.32813
262, 356, -0.91016,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99805,  0.45313
263, 357, -0.91375,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.99023,  0.45313
264, 358, -0.90836,  0.76924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.69922,  0.1875
265, 359, -0.90387,  0.76924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.70898,  0.1875
266, 360, -0.90387,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.70898,  0.32813
267, 358, -0.90836,  0.76924,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.69922,  0.1875
268, 360, -0.90387,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.70898,  0.32813
269, 361, -0.90836,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.69922,  0.32813
270, 362, -0.90207,  0.76444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
271, 363, -0.89758,  0.76444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.4375
272, 364, -0.89758,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
273, 362, -0.90207,  0.76444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
274, 364, -0.89758,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
275, 365, -0.90207,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.53125
276, 366, -0.89578,  0.76444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32813,  0.4375
277, 367, -0.89129,  0.76444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.33789,  0.4375
278, 368, -0.89129,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.33789,  0.53125
279, 366, -0.89578,  0.76444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32813,  0.4375
280, 368, -0.89129,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.33789,  0.53125
281, 369, -0.89578,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32813,  0.53125
282, 370, -0.88949,  0.76444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
283, 371, -0.885,  0.76444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
284, 372, -0.885,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
285, 370, -0.88949,  0.76444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
286, 372, -0.885,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
287, 373, -0.88949,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
288, 374, -0.8832,  0.76444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
289, 375, -0.87871,  0.76444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.4375
290, 376, -0.87871,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
291, 374, -0.8832,  0.76444,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
292, 376, -0.87871,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
293, 377, -0.8832,  0.75486,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.53125
294, 378, -0.94687,  0.74306,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
295, 379, -0.93051,  0.74306,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
296, 380, -0.93051,  0.71396,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
297, 378, -0.94687,  0.74306,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
298, 380, -0.93051,  0.71396,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
299, 381, -0.94687,  0.71396,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
300, 382, -0.92813,  0.73431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.45703,  0.34375
301, 383, -0.92184,  0.73431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.4707,  0.34375
302, 384, -0.92184,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.4707,  0.46875
303, 382, -0.92813,  0.73431,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.45703,  0.34375
304, 384, -0.92184,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.4707,  0.46875
305, 385, -0.92813,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.45703,  0.46875
306, 386, -0.92004,  0.7359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
307, 387, -0.91824,  0.7359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
308, 388, -0.91824,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
309, 386, -0.92004,  0.7359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
310, 388, -0.91824,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
311, 389, -0.92004,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
312, 390, -0.91465,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
313, 391, -0.91016,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.4375
314, 392, -0.91016,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
315, 390, -0.91465,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
316, 392, -0.91016,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
317, 393, -0.91465,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.53125
318, 394, -0.90836,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
319, 395, -0.90387,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
320, 396, -0.90387,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
321, 394, -0.90836,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
322, 396, -0.90387,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
323, 397, -0.90836,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
324, 398, -0.90207,  0.7359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.74609,  0.1875
325, 399, -0.89758,  0.7359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75586,  0.1875
326, 400, -0.89758,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75586,  0.32813
327, 398, -0.90207,  0.7359,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.74609,  0.1875
328, 400, -0.89758,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75586,  0.32813
329, 401, -0.90207,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.74609,  0.32813
330, 402, -0.89578,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
331, 403, -0.89129,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.4375
332, 404, -0.89129,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
333, 402, -0.89578,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
334, 404, -0.89129,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
335, 405, -0.89578,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.53125
336, 406, -0.88949,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
337, 407, -0.885,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.4375
338, 408, -0.885,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
339, 406, -0.88949,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
340, 408, -0.885,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
341, 409, -0.88949,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.53125
342, 410, -0.8841,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16797,  0.4375
343, 411, -0.87781,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.18164,  0.4375
344, 412, -0.87781,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.18164,  0.53125
345, 410, -0.8841,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16797,  0.4375
346, 412, -0.87781,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.18164,  0.53125
347, 413, -0.8841,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16797,  0.53125
348, 414, -0.87691,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
349, 415, -0.87242,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
350, 416, -0.87242,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
351, 414, -0.87691,  0.73111,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
352, 416, -0.87242,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
353, 417, -0.87691,  0.72153,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
354, 418, -0.94687,  0.70972,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
355, 419, -0.93051,  0.70972,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
356, 420, -0.93051,  0.68062,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
357, 418, -0.94687,  0.70972,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
358, 420, -0.93051,  0.68062,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
359, 421, -0.94687,  0.68062,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
360, 422, -0.92723,  0.70097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.34375
361, 423, -0.92184,  0.70097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.34375
362, 424, -0.92184,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.46875
363, 422, -0.92723,  0.70097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.34375
364, 424, -0.92184,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55273,  0.46875
365, 425, -0.92723,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54102,  0.46875
366, 426, -0.92094,  0.70257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76953,  0.1875
367, 427, -0.91645,  0.70257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.7793,  0.1875
368, 428, -0.91645,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.7793,  0.32813
369, 426, -0.92094,  0.70257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76953,  0.1875
370, 428, -0.91645,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.7793,  0.32813
371, 429, -0.92094,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76953,  0.32813
372, 430, -0.91465,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
373, 431, -0.91016,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.4375
374, 432, -0.91016,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
375, 430, -0.91465,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.4375
376, 432, -0.91016,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31445,  0.53125
377, 433, -0.91465,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30469,  0.53125
378, 434, -0.90926,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.15234,  0.4375
379, 435, -0.90297,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16602,  0.4375
380, 436, -0.90297,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16602,  0.53125
381, 434, -0.90926,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.15234,  0.4375
382, 436, -0.90297,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16602,  0.53125
383, 437, -0.90926,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.15234,  0.53125
384, 438, -0.89578,  0.70097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.47266,  0.34375
385, 439, -0.89039,  0.70097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.34375
386, 440, -0.89039,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.46875
387, 438, -0.89578,  0.70097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.47266,  0.34375
388, 440, -0.89039,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.46875
389, 441, -0.89578,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.47266,  0.46875
390, 442, -0.88949,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
391, 443, -0.885,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.4375
392, 444, -0.885,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
393, 442, -0.88949,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.4375
394, 444, -0.885,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.2793,  0.53125
395, 445, -0.88949,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.26953,  0.53125
396, 446, -0.8832,  0.70257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.69922,  0.1875
397, 447, -0.87871,  0.70257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.70898,  0.1875
398, 448, -0.87871,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.70898,  0.32813
399, 446, -0.8832,  0.70257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.69922,  0.1875
400, 448, -0.87871,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.70898,  0.32813
401, 449, -0.8832,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.69922,  0.32813
402, 450, -0.87691,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.22266,  0.4375
403, 451, -0.87242,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23242,  0.4375
404, 452, -0.87242,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23242,  0.53125
405, 450, -0.87691,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.22266,  0.4375
406, 452, -0.87242,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23242,  0.53125
407, 453, -0.87691,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.22266,  0.53125
408, 454, -0.87062,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75781,  0.1875
409, 455, -0.86613,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76758,  0.1875
410, 456, -0.86613,  0.6834,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76758,  0.32813
411, 454, -0.87062,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75781,  0.1875
412, 456, -0.86613,  0.6834,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76758,  0.32813
413, 457, -0.87062,  0.6834,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75781,  0.32813
414, 458, -0.85805,  0.70097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.47266,  0.34375
415, 459, -0.85266,  0.70097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.34375
416, 460, -0.85266,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.46875
417, 458, -0.85805,  0.70097,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.47266,  0.34375
418, 460, -0.85266,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48438,  0.46875
419, 461, -0.85805,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.47266,  0.46875
420, 462, -0.85176,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
421, 463, -0.84727,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.4375
422, 464, -0.84727,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
423, 462, -0.85176,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.4375
424, 464, -0.84727,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.24414,  0.53125
425, 465, -0.85176,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.23438,  0.53125
426, 466, -0.84547,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
427, 467, -0.84098,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.4375
428, 468, -0.84098,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
429, 466, -0.84547,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.4375
430, 468, -0.84098,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.20898,  0.53125
431, 469, -0.84547,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.19922,  0.53125
432, 470, -0.84008,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.15234,  0.4375
433, 471, -0.83379,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16602,  0.4375
434, 472, -0.83379,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16602,  0.53125
435, 470, -0.84008,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.15234,  0.4375
436, 472, -0.83379,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.16602,  0.53125
437, 473, -0.84008,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.15234,  0.53125
438, 474, -0.83199,  0.70257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
439, 475, -0.8302,  0.70257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.1875
440, 476, -0.8302,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
441, 474, -0.83199,  0.70257,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.1875
442, 476, -0.8302,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91992,  0.32813
443, 477, -0.83199,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.91602,  0.32813
444, 478, -0.8266,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
445, 479, -0.82211,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.4375
446, 480, -0.82211,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
447, 478, -0.8266,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.4375
448, 480, -0.82211,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.53125
449, 481, -0.8266,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.31641,  0.53125
450, 482, -0.82031,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75781,  0.1875
451, 483, -0.81582,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76758,  0.1875
452, 484, -0.81582,  0.6834,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76758,  0.32813
453, 482, -0.82031,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75781,  0.1875
454, 484, -0.81582,  0.6834,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76758,  0.32813
455, 485, -0.82031,  0.6834,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75781,  0.32813
456, 486, -0.81402,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
457, 487, -0.80953,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.4375
458, 488, -0.80953,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
459, 486, -0.81402,  0.69778,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.4375
460, 488, -0.80953,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.30273,  0.53125
461, 489, -0.81402,  0.68819,  0.50,  1.00,  1.00,  1.00,  1.00,  1.00,  0.29297,  0.53125
462, 490, -0.94687,  0.67639,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
463, 491, -0.93051,  0.67639,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
464, 492, -0.93051,  0.64729,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
465, 490, -0.94687,  0.67639,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
466, 492, -0.93051,  0.64729,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
467, 493, -0.94687,  0.64729,  0.50,  1.00,  0.16078,  0.2902,  0.47843,  0.54118,  0.00098,  0.00781
